CustomerID,Tenure_x,MonthlySpend_x,ContractType,SubscriptionPlan,LoginFrequency_x,SupportTickets_x,ChurnRisk,ChurnStatus,Tenure_y,MonthlySpend_y,LoginFrequency_y,SupportTickets_y,ContractType_Two-Year,ContractType_Yearly,SubscriptionPlan_Enterprise,SubscriptionPlan_Premium,Actual_Churn,Predicted_Churn,Churn_Probability
CUST_368,7,49.728354669447775,Monthly,Enterprise,6,1,-0.0216417733472388,0,9,27.42028305066696,3,1,False,False,False,False,0,0,0.4912787704805448
CUST_369,24,66.44987207046746,Yearly,Enterprise,13,1,-0.0882493603523372,0,13,7.885492661385732,8,1,False,True,False,False,1,1,0.8722864640736343
CUST_370,12,78.02344662014725,Yearly,Enterprise,14,1,-0.1581172331007362,0,11,93.26086548928583,23,1,False,True,True,False,0,0,0.0006543493145999
CUST_371,9,129.86614102991297,Monthly,Premium,16,1,-0.4203307051495648,0,15,193.4072604872577,23,1,False,False,False,True,0,0,6.078475408720148e-06
CUST_372,10,99.10646424508988,Yearly,Premium,11,1,-0.2655323212254493,0,17,26.42136578844622,8,1,False,True,False,False,0,1,0.6652618471681705
CUST_373,17,47.37735100606557,Monthly,Enterprise,15,1,0.0001132449696721,0,21,25.06494534616784,5,1,False,True,False,False,0,1,0.7020443476243472
CUST_374,15,7.154290178556321,Yearly,Basic,3,1,0.1992285491072184,0,7,21.99559875382275,7,1,False,True,False,False,0,1,0.6745221845832717
CUST_375,12,61.00536843576273,Yearly,Enterprise,16,1,-0.0730268421788136,0,9,56.49385476607587,13,1,False,False,True,False,0,0,0.0053893183287522
CUST_376,20,76.4356809175992,Two-Year,Enterprise,14,1,-0.1421784045879959,0,18,33.748720912670535,7,1,False,True,False,False,0,1,0.5428369568697035
CUST_377,15,55.72859212955687,Monthly,Enterprise,17,1,-0.0436429606477843,0,13,34.98265477848971,13,1,False,True,False,False,0,1,0.5045957549818507
CUST_378,7,4.953149004256286,Monthly,Basic,5,1,0.2022342549787185,1,18,89.99995111010064,16,1,False,False,True,False,0,0,0.0006309914027723
CUST_379,10,114.5533250506938,Yearly,Premium,22,1,-0.342766625253469,0,10,24.481387765031247,7,1,False,False,False,False,0,1,0.562336236447568
CUST_380,12,46.45282444983828,Yearly,Enterprise,8,1,-0.0002641222491913,0,10,18.640209141577444,4,1,False,True,False,False,0,1,0.7343664729054512
CUST_381,8,63.598598081292046,Two-Year,Enterprise,12,1,-0.0899929904064602,0,17,15.966697395262836,5,1,False,False,False,False,0,1,0.7369976514196452
CUST_382,12,14.494897963085393,Two-Year,Basic,4,1,0.159525510184573,0,11,34.730544224897265,7,1,False,True,False,False,0,0,0.4785028402906903
CUST_383,9,12.81843618534034,Yearly,Basic,6,1,0.1649078190732983,0,17,16.275323364149898,9,1,False,False,False,False,0,1,0.7415985461365774
CUST_384,9,34.98788410668096,Monthly,Basic,9,1,0.0540605794665952,0,11,36.91732969904426,7,1,False,True,False,False,0,0,0.4392335316425573
CUST_385,21,17.576420977849818,Monthly,Basic,8,1,0.1531178951107509,0,7,65.26106072204345,11,1,False,True,True,False,0,0,0.0038703321153036
CUST_386,13,52.42683751534519,Monthly,Enterprise,12,1,-0.0291341875767259,0,11,119.91967145090705,12,1,False,False,False,True,0,0,0.0009798675085128
CUST_387,11,60.1875971272134,Yearly,Enterprise,15,1,-0.0699379856360669,0,10,66.23837804774345,9,1,False,False,True,False,0,0,0.0026184522608701
CUST_388,11,27.35353325322204,Yearly,Basic,6,1,0.0942323337338898,0,11,114.34319598513709,19,1,True,False,False,True,0,0,0.0015851333131857
CUST_389,12,100.74652277882332,Monthly,Premium,16,1,-0.2717326138941165,0,5,60.96559052964045,17,5,False,True,True,False,0,0,0.0101639678462874
CUST_390,11,19.518689909262424,Two-Year,Basic,9,1,0.1334065504536878,0,12,29.57570728708,8,1,False,True,False,False,0,1,0.5805872241197662
CUST_391,15,32.15386412588292,Yearly,Basic,9,1,0.0742306793705853,0,13,41.00580512166299,10,1,False,True,False,False,0,0,0.3888633098862408
CUST_392,15,49.61296090537967,Yearly,Enterprise,16,1,-0.0130648045268983,0,11,65.32215174358477,4,1,False,True,True,False,0,0,0.0039539073225675
CUST_393,11,85.57432242675134,Yearly,Enterprise,6,1,-0.1968716121337566,0,10,95.40798557329308,22,1,False,False,True,False,0,0,0.0003694794895616
CUST_394,13,25.187071983468076,Yearly,Basic,10,1,0.1070646400826596,0,11,12.585694720138193,5,1,False,False,False,False,0,1,0.7530560025998867
CUST_395,12,51.18515983989164,Yearly,Enterprise,8,1,-0.0239257991994581,0,14,109.8123798603751,18,1,False,False,False,True,0,0,0.0023607321781808
CUST_396,7,13.0602646278738,Yearly,Basic,8,1,0.161698676860631,0,12,75.87032828087489,9,1,True,False,True,False,0,0,0.0013736844947578
CUST_397,16,13.499909449666385,Yearly,Basic,7,1,0.168500452751668,0,14,52.919582672702944,11,1,False,False,True,False,0,0,0.0077752719117333
CUST_398,14,31.58572150976324,Yearly,Basic,15,1,0.0760713924511838,0,19,53.2065191150094,7,1,True,False,True,False,0,0,0.0082823793537959
CUST_399,12,51.60589813212888,Yearly,Enterprise,10,1,-0.0260294906606443,0,14,6.012748093092286,3,1,False,False,False,False,0,1,0.8385563292805956
CUST_400,12,39.714926198823065,Yearly,Basic,6,1,0.0334253690058846,0,9,9.41354020292686,3,1,False,False,False,False,0,1,0.780407919121839
CUST_401,14,44.906635328737394,Yearly,Basic,5,1,0.009466823356313,0,16,37.00894539811936,3,1,True,False,False,False,0,0,0.3670984479819943
CUST_402,12,4.312157512071655,Yearly,Basic,2,1,0.2104392124396417,0,15,30.902227088001368,10,1,False,True,False,False,0,1,0.5823298632724484
CUST_403,10,13.725813062124493,Two-Year,Basic,6,1,0.1613709346893775,0,10,38.92645758939713,10,1,True,False,False,False,0,0,0.318068411317219
CUST_404,10,39.69560171822796,Monthly,Basic,4,1,0.0315219914088602,0,16,36.49606758527612,6,1,False,True,False,False,0,0,0.4770319422229257
CUST_405,15,16.993026142589954,Monthly,Basic,10,1,0.1500348692870502,0,13,21.535046197941547,5,1,False,False,False,False,0,1,0.6273306585980495
CUST_406,6,20.942597058371,Yearly,Basic,4,1,0.121287014708145,0,18,28.551963749130504,6,1,True,False,False,False,0,1,0.5387374824301708
CUST_407,7,21.14089696157742,Yearly,Basic,5,1,0.1212955151921129,0,12,103.59255713245908,13,1,False,True,False,True,0,0,0.0048243444797236
CUST_408,19,84.763581578366,Two-Year,Enterprise,14,1,-0.1848179078918299,0,9,18.83780834689671,6,1,True,False,False,False,0,1,0.6497701163762544
CUST_409,17,46.25589286008267,Yearly,Basic,14,1,0.0057205356995866,0,12,30.678506227708308,10,1,False,False,False,False,0,0,0.4725905474476142
CUST_410,11,17.77096592334685,Monthly,Basic,6,1,0.1421451703832657,0,12,62.79760903882081,8,1,False,True,True,False,0,0,0.0050993309837286
CUST_411,15,42.64631933591778,Monthly,Basic,6,1,0.0217684033204111,0,9,11.097021035076644,7,1,True,False,False,False,0,1,0.7666853236121502
CUST_412,9,41.35859590443371,Yearly,Basic,15,1,0.0222070204778314,0,11,1.932499216209853,2,1,False,False,False,False,0,1,0.8642644510878008
CUST_413,16,13.65283754530746,Yearly,Basic,8,1,0.1677358122734627,0,8,40.1305988571875,6,1,True,False,False,False,0,0,0.2790139663404373
CUST_414,11,129.78899207437394,Yearly,Premium,15,1,-0.4179449603718696,0,15,49.63177929167762,12,1,False,False,True,False,0,0,0.0102226919001333
CUST_415,20,7.323167245631638,Monthly,Basic,7,1,0.2033841637718418,0,19,38.48195052138653,11,1,False,True,False,False,0,0,0.4755610032863744
CUST_416,9,57.97396897121239,Monthly,Enterprise,4,1,-0.0608698448560618,0,9,78.70863450612873,7,1,False,False,True,False,0,0,0.0010121591210435
CUST_417,6,29.46384388633944,Monthly,Basic,8,1,0.0786807805683028,0,15,65.23711251029378,12,1,False,False,True,False,0,0,0.0033280266338983
CUST_418,12,66.88732886195254,Yearly,Enterprise,7,1,-0.1024366443097626,0,18,10.617528152347282,4,1,False,False,False,False,0,1,0.8073072937758774
CUST_419,12,81.08517389583217,Monthly,Enterprise,9,1,-0.1734258694791608,0,13,24.44396519937236,5,1,False,False,False,False,0,1,0.5769580943455114
CUST_420,8,13.186165245983451,Yearly,Basic,9,1,0.1620691737700827,0,9,57.95073437809191,7,1,False,False,True,False,0,0,0.0045292708386566
CUST_421,10,50.72558263180097,Yearly,Enterprise,17,1,-0.0236279131590048,0,14,59.53436134847505,10,1,False,True,True,False,0,0,0.0069575416987358
CUST_422,12,94.20973639165146,Yearly,Enterprise,12,1,-0.2390486819582573,0,14,37.70810353643363,7,1,False,True,False,False,0,0,0.4448629214533056
CUST_423,13,7.761936247211662,Monthly,Basic,7,1,0.1941903187639417,0,12,43.5023948928904,8,1,False,True,False,False,0,0,0.3356981862050039
CUST_424,16,29.596622463013414,Yearly,Basic,7,1,0.0880168876849329,0,18,31.10278361244104,7,1,False,True,False,False,1,1,0.5898206226884547
CUST_425,9,80.81346309068913,Yearly,Enterprise,9,1,-0.1750673154534456,0,9,26.597728927421805,3,1,False,False,False,False,0,1,0.5061571864527613
CUST_426,9,61.732073110121135,Two-Year,Enterprise,11,1,-0.0796603655506056,0,6,20.942597058371,4,1,False,True,False,False,0,1,0.6777759634922583
CUST_427,11,11.40057444590146,Monthly,Basic,9,1,0.1739971277704927,0,9,12.81843618534034,6,1,False,True,False,False,0,1,0.8076113779367737
CUST_428,16,60.61233426065864,Yearly,Enterprise,13,1,-0.0670616713032931,0,19,66.35697955141391,10,1,False,True,True,False,0,0,0.004863055930435
CUST_429,8,74.86082021972108,Yearly,Enterprise,15,1,-0.1463041010986053,0,10,36.08542068223645,7,1,False,True,False,False,1,0,0.4475044091681936
CUST_430,11,49.92960860552248,Monthly,Enterprise,14,1,-0.0186480430276123,0,11,68.61670669634047,6,1,False,False,True,False,0,0,0.0021879217646988
CUST_431,16,45.25825004885364,Two-Year,Basic,6,1,0.0097087497557318,0,10,13.468012819809102,7,1,False,True,False,False,0,1,0.8062450369479222
CUST_432,10,22.08491927618722,Yearly,Basic,5,1,0.1195754036190639,0,10,52.47996243810409,9,1,True,False,True,False,0,0,0.0070352351661842
CUST_433,15,16.93810130510546,Yearly,Basic,11,1,0.1503094934744727,0,5,4.271100447879268,4,5,False,True,False,False,0,1,0.9287932114019102
CUST_434,13,24.694414940618703,Yearly,Basic,13,1,0.1095279252969065,0,12,5.731248247302615,3,1,True,False,False,False,0,1,0.8336590992867403
CUST_435,8,80.73958613327075,Monthly,Enterprise,14,1,-0.1756979306663537,0,10,34.104752041866135,10,1,True,False,False,False,0,0,0.3980076677776255
CUST_436,17,18.89447477249604,Two-Year,Basic,5,1,0.1425276261375198,0,23,20.41967802336162,3,1,True,False,False,False,0,1,0.6989811016229044
CUST_437,20,64.30065450790072,Two-Year,Enterprise,9,1,-0.0815032725395035,0,10,68.15621691909935,15,1,False,False,True,False,0,0,0.0024431622957886
CUST_438,13,19.475713774600088,Two-Year,Basic,5,1,0.1356214311269995,1,12,28.98344748659828,9,1,False,True,False,False,0,1,0.5937742435991962
CUST_439,21,83.16517827154183,Yearly,Enterprise,8,1,-0.1748258913577091,0,8,66.73221788978138,9,1,False,False,True,False,0,0,0.0023957854008279
CUST_440,10,10.246981418825833,Two-Year,Basic,3,1,0.1787650929058708,0,15,76.14728878328319,20,1,False,True,True,False,0,0,0.0024217574170059
CUST_441,8,106.33444773079202,Yearly,Premium,22,1,-0.30367223865396,0,16,33.69088355525008,6,1,False,False,False,False,0,0,0.4335954081772841
CUST_442,11,89.93790980162754,Yearly,Enterprise,9,1,-0.2186895490081377,0,9,43.918752759654495,11,1,False,False,False,False,0,0,0.2430041486076774
CUST_443,8,60.30305889989804,Yearly,Enterprise,7,1,-0.0735152944994901,0,12,90.51456535322036,11,1,False,True,True,False,0,0,0.0007136335911881
CUST_444,12,39.520519491232776,Yearly,Basic,3,1,0.0343974025438361,0,34,54.25753641100564,10,1,False,False,True,False,0,0,0.011847247314456
CUST_445,16,88.99525721657572,Monthly,Enterprise,16,1,-0.2089762860828786,0,12,38.06085089733115,8,1,True,False,False,False,0,0,0.3385486249188708
CUST_446,12,63.80319429820956,Two-Year,Enterprise,16,1,-0.0870159714910477,0,21,15.7410498099318,8,1,False,False,False,False,0,1,0.766405771983029
CUST_447,12,14.40948737789948,Monthly,Basic,7,1,0.1599525631105026,0,8,46.68740661460027,8,1,True,False,True,False,0,0,0.0099958526923748
CUST_448,20,50.224811858999054,Monthly,Enterprise,14,1,-0.0111240592949952,0,11,25.58249772787305,9,1,True,False,False,False,0,1,0.554287865538373
CUST_449,15,33.21393046423311,Monthly,Basic,8,1,0.0689303476788344,0,15,54.85434125549495,12,1,False,False,True,False,0,0,0.0070282487426296
CUST_450,8,38.77333722986825,Two-Year,Basic,7,1,0.0341333138506587,0,13,28.1548262687154,8,1,False,True,False,False,0,1,0.6117508482392976
CUST_451,18,41.37327726303251,Yearly,Basic,11,1,0.0311336136848374,0,23,17.767310672135505,3,1,False,False,False,False,0,1,0.7382934781206545
CUST_452,9,37.797070302707496,Monthly,Basic,7,1,0.0400146484864625,0,14,54.663862889016734,15,1,False,True,True,False,0,0,0.0104487121770117
CUST_453,15,62.94113546905849,Yearly,Enterprise,16,1,-0.0797056773452923,0,10,17.038930676319737,4,1,False,True,False,False,0,1,0.756347150466276
CUST_454,18,36.27966339843633,Yearly,Basic,9,1,0.0566016830078183,0,19,30.895242229937303,4,1,False,False,False,False,0,0,0.4980080230688137
CUST_455,12,39.11934373078039,Monthly,Basic,8,1,0.036403281346098,0,12,55.13057770127302,9,1,False,True,True,False,0,0,0.0089491178602676
CUST_456,20,26.76433801322132,Yearly,Basic,9,1,0.1061783099338934,0,15,111.9640278049143,16,1,False,False,False,True,0,0,0.0020282943122225
CUST_457,9,8.081383664746262,Yearly,Basic,4,1,0.1885930816762687,0,12,36.62565463900216,8,1,True,False,False,False,0,0,0.3621786384968853
CUST_458,13,71.57707856136923,Two-Year,Enterprise,13,1,-0.1248853928068461,0,13,53.23371151773903,11,1,True,False,True,False,0,0,0.0073830438714357
CUST_459,14,53.50560568374409,Monthly,Enterprise,7,1,-0.0335280284187204,0,13,36.0574475397126,12,1,False,False,False,False,0,0,0.3895569559482581
CUST_460,11,69.23982815347189,Monthly,Enterprise,8,1,-0.1151991407673594,0,14,50.58079590645448,9,1,False,False,True,False,0,0,0.0089876748648513
CUST_461,19,94.51236614047303,Monthly,Enterprise,6,1,-0.2335618307023651,0,12,26.039994586166305,7,1,False,True,False,False,0,1,0.638641106499839
CUST_462,11,148.44393489198893,Monthly,Premium,21,1,-0.5112196744599447,0,9,51.131981694968566,11,1,False,True,True,False,0,0,0.0112639316350593
CUST_463,16,73.00400436699138,Monthly,Enterprise,14,1,-0.1290200218349568,0,12,71.80735163932016,14,1,True,False,True,False,0,0,0.0019516228440076
CUST_464,13,38.23027874198607,Yearly,Basic,18,1,0.0418486062900696,0,9,39.5269482291416,6,1,False,False,False,False,0,0,0.2939552591174631
CUST_465,12,70.66902190684381,Monthly,Enterprise,14,1,-0.121345109534219,0,7,13.772842448817729,6,1,False,True,False,False,0,1,0.7878714275063553
CUST_466,14,102.74499827942336,Monthly,Premium,15,1,-0.2797249913971167,0,10,31.476368174065986,6,1,False,False,False,False,0,0,0.4336326103348252
CUST_467,6,30.961770715614502,Yearly,Basic,6,1,0.0711911464219274,0,9,22.95016950390037,16,1,True,False,False,False,0,1,0.6072995420608128
CUST_468,7,55.07820671009258,Two-Year,Enterprise,12,1,-0.0483910335504629,0,9,37.72466838959067,3,1,False,True,False,False,0,0,0.4007703116750569
CUST_469,16,39.01608820824206,Monthly,Basic,10,1,0.0409195589587897,0,15,76.71207966221333,14,1,True,False,True,False,0,0,0.0014833112536987
CUST_470,8,34.42756602109508,Monthly,Basic,9,1,0.0558621698945245,0,16,66.95737460496855,10,1,False,False,True,False,0,0,0.0029501707309014
CUST_471,11,42.359526050706805,Yearly,Basic,13,1,0.0192023697464659,0,8,40.70828279115437,9,1,False,False,False,False,0,0,0.278129559980911
CUST_472,7,14.54731477828369,Yearly,Basic,4,1,0.1542634261085815,0,14,7.640643745628531,6,1,False,False,False,False,0,1,0.8269819097871345
CUST_473,19,24.838566550473672,Yearly,Basic,3,1,0.1148071672476316,0,7,20.62415450154347,9,1,False,False,False,False,1,1,0.6160485066441018
CUST_474,14,20.87642460166545,Two-Year,Basic,6,1,0.1296178769916727,0,10,53.76133431113311,7,1,False,False,True,False,0,0,0.0062877982884299
CUST_475,11,78.09417557922498,Yearly,Enterprise,11,1,-0.1594708778961248,0,15,123.75934770402785,16,1,False,False,False,True,0,0,0.0008649128036191
CUST_476,14,89.57696745384723,Monthly,Enterprise,21,1,-0.2138848372692361,0,12,157.10313509679446,27,1,False,True,False,True,0,0,0.0001186213430756
CUST_477,11,17.9969177695611,Monthly,Basic,6,1,0.1410154111521945,0,13,31.990108477409763,10,1,False,False,False,False,0,0,0.455624126824478
CUST_478,18,40.95667142878586,Monthly,Basic,12,1,0.0332166428560707,0,9,105.44539081772125,18,1,False,False,False,True,0,0,0.0028322756841202
CUST_479,10,13.821154465101278,Monthly,Basic,7,1,0.1608942276744936,0,5,27.96885718746516,11,5,False,True,False,False,1,1,0.7179730924193538
CUST_480,12,34.21879250445694,Monthly,Basic,7,1,0.0609060374777153,0,15,89.74737765680304,19,1,True,False,True,False,0,0,0.0006124388261842
CUST_481,13,58.31067563884871,Monthly,Enterprise,14,1,-0.0585533781942435,0,25,30.02219457514165,9,1,True,False,False,False,0,1,0.5671661440521336
CUST_482,10,56.03704312631103,Two-Year,Enterprise,6,1,-0.050185215631555,0,13,60.431873718377446,10,1,True,False,True,False,0,0,0.0043485490726593
CUST_483,14,37.31824719884042,Yearly,Basic,3,1,0.0474087640057979,0,11,96.75442699382609,14,1,False,True,True,False,0,0,0.0004581022291905
CUST_484,13,19.444158874680287,Monthly,Basic,7,1,0.1357792056265985,0,11,12.928911974280998,5,1,True,False,False,False,0,1,0.7478911844237175
CUST_485,18,12.42710735894598,Two-Year,Basic,4,1,0.1758644632052701,0,10,50.78089416959806,12,1,True,False,True,False,0,0,0.0082262063268538
CUST_486,12,26.62357153343029,Monthly,Basic,9,1,0.0988821423328485,0,11,42.07563979843962,8,1,False,False,False,False,0,0,0.2720581114358224
CUST_487,17,63.70790721363662,Yearly,Enterprise,10,1,-0.081539536068183,0,8,103.5140456223536,15,1,False,False,False,True,0,0,0.0030626000277488
CUST_488,17,40.40455476697626,Yearly,Basic,8,1,0.0349772261651187,0,21,49.14878723140845,11,1,True,False,True,False,0,0,0.0122230587639473
CUST_489,12,49.00816885095449,Monthly,Enterprise,11,1,-0.0130408442547724,0,11,33.3324826618417,8,1,False,True,False,False,0,1,0.5066671701174725
CUST_490,10,78.45627669566613,Monthly,Enterprise,13,1,-0.1622813834783306,0,8,41.44667864386289,6,1,False,True,False,False,0,0,0.3399308143145324
CUST_491,15,26.8149623566449,Monthly,Basic,4,1,0.1009251882167755,0,11,34.83954496043984,9,1,False,True,False,False,0,0,0.4823006440521933
CUST_492,15,110.43980568258073,Monthly,Premium,18,1,-0.3171990284129035,0,10,41.03330014334799,12,1,False,False,False,False,0,0,0.2912622657847993
CUST_493,11,34.58479094677957,Yearly,Basic,12,1,0.0580760452661021,0,8,122.9075413729312,20,1,False,True,False,True,0,0,0.0011663510786503
CUST_494,8,28.1216699518409,Yearly,Basic,6,1,0.0873916502407955,0,14,186.5623915433661,20,1,True,False,False,True,0,0,9.35538189851104e-06
CUST_495,13,117.5513392194656,Two-Year,Premium,17,1,-0.3547566960973279,0,10,107.80516541183728,14,1,True,False,False,True,0,0,0.0023362797971757
CUST_496,6,46.86836298675899,Monthly,Enterprise,7,1,-0.0083418149337949,0,12,29.547549678436987,5,1,False,True,False,False,0,1,0.5726250169260277
CUST_497,10,86.46671580120407,Yearly,Enterprise,15,1,-0.2023335790060203,0,14,63.4833135651402,12,1,False,False,True,False,0,0,0.0036775589611558
CUST_498,12,33.993565025604696,Two-Year,Basic,10,1,0.0620321748719765,0,15,36.900362764602846,6,1,True,False,False,False,0,0,0.3707836376830656
CUST_499,10,28.33264532132066,Two-Year,Basic,3,1,0.0883367733933967,0,10,175.48067675053167,22,1,False,False,False,True,0,0,1.9238582242358095e-05
CUST_500,13,43.86719897489685,Two-Year,Basic,9,1,0.0136640051255157,0,10,124.26658791662535,20,1,False,True,False,True,0,0,0.0011151128720669
CUST_501,9,61.38729050060952,Two-Year,Enterprise,6,1,-0.0779364525030475,0,9,45.58288212960362,11,1,False,False,False,False,0,0,0.2215437880412729
CUST_502,9,37.154127362838594,Yearly,Basic,8,1,0.043229363185807,0,16,11.340757837752992,2,1,False,False,False,False,0,1,0.7864758670909102
CUST_503,13,51.79799116417845,Yearly,Enterprise,12,1,-0.0259899558208922,0,11,29.026947996203,6,1,True,False,False,False,0,0,0.4835370491963741
CUST_504,9,36.81121531080744,Monthly,Basic,6,1,0.0449439234459627,0,13,25.33894699931521,11,1,False,True,False,False,0,1,0.6666522015620174
CUST_505,11,8.268932586863006,Yearly,Basic,9,1,0.189655337065685,0,15,0.4356582224458803,8,1,False,False,False,False,0,1,0.8943068181275321
CUST_506,23,28.71147488411289,Yearly,Basic,13,1,0.0994426255794355,0,13,3.1376568067898805,4,1,True,False,False,False,0,1,0.8626746357208803
CUST_507,16,43.75418408752873,Yearly,Basic,8,1,0.0172290795623563,0,8,129.844537402811,12,1,False,True,False,True,0,0,0.0006440673989496
CUST_508,10,17.94148148848086,Monthly,Basic,12,1,0.1402925925575956,0,13,34.66390381182368,7,1,False,False,False,False,0,0,0.3998488068191927
CUST_509,8,78.45337331347136,Monthly,Enterprise,7,1,-0.1642668665673567,0,7,118.45845843295707,26,1,False,True,False,True,0,0,0.00167853019808
CUST_510,5,91.00994823184313,Monthly,Enterprise,18,5,-0.1500497411592156,0,12,92.20212213217008,13,1,True,False,True,False,0,0,0.0004417087336833
CUST_511,9,96.74428689323932,Monthly,Enterprise,18,1,-0.2547214344661965,0,8,60.4616985298692,13,1,False,False,True,False,0,0,0.0039435633945067
CUST_512,10,131.1918836486432,Two-Year,Premium,20,1,-0.425959418243216,0,13,16.64594967192689,10,1,False,True,False,False,1,1,0.7876034897926895
CUST_513,11,37.60901853300052,Yearly,Basic,7,1,0.0429549073349974,0,27,16.992484256297516,7,1,True,False,False,False,0,1,0.7761489860290673
CUST_514,12,5.114272063439433,Yearly,Basic,6,1,0.2064286396828028,0,16,39.07756880664975,9,1,False,True,False,False,0,0,0.439281929891935
CUST_515,11,63.82792338009171,Monthly,Enterprise,6,1,-0.0881396169004585,0,12,115.39744251630566,17,1,False,True,False,True,0,0,0.0021562633728243
CUST_516,10,20.86773432609797,Monthly,Basic,6,1,0.1256613283695101,0,8,54.416021059595366,12,1,False,False,True,False,0,0,0.006024869456578
CUST_517,7,105.78474667445154,Monthly,Premium,17,1,-0.3019237333722577,0,7,95.47779833880436,8,1,False,False,True,False,0,0,0.0002886944791934
CUST_518,16,96.69627557886832,Yearly,Enterprise,21,1,-0.2474813778943415,0,10,71.46574395931346,10,1,False,False,True,False,0,0,0.0018161087774343
CUST_519,15,56.01659081172793,Two-Year,Enterprise,11,1,-0.0450829540586396,0,11,38.35000758082737,6,1,True,False,False,False,0,0,0.3229004090384983
CUST_520,13,37.83063627406592,Yearly,Basic,6,1,0.0438468186296703,0,17,73.48903403473432,11,1,False,True,True,False,0,0,0.0027895361397216
CUST_521,18,6.230478613548315,Yearly,Basic,3,1,0.2068476069322584,0,13,58.27546427025701,18,1,False,False,True,False,0,0,0.0055833487690071
CUST_522,12,21.636640591225483,Monthly,Basic,7,1,0.1238167970438725,0,8,73.3999571427663,8,1,False,True,True,False,0,0,0.0021344199469321
CUST_523,11,24.56832489186269,Monthly,Basic,6,1,0.1081583755406865,0,8,151.63192543284117,18,1,False,True,False,True,0,0,0.000142753061877
CUST_524,10,16.936757818561418,Monthly,Basic,5,1,0.1453162109071929,0,13,47.88152191782441,10,1,False,False,True,False,0,0,0.0107431176619954
CUST_525,11,62.17182980555697,Monthly,Enterprise,8,1,-0.0798591490277847,0,13,90.54408361127658,17,1,False,True,True,False,0,0,0.0007837968799357
CUST_526,12,26.039994586166305,Yearly,Basic,7,1,0.1018000270691684,0,12,37.04137622149436,5,1,False,True,False,False,0,0,0.4379047936847376
CUST_527,9,40.45309874290834,Yearly,Basic,13,1,0.0267345062854583,0,9,1.746373740450246,4,1,False,True,False,False,0,1,0.9013766489573368
CUST_528,10,79.80745600758557,Monthly,Enterprise,14,1,-0.1690372800379278,0,20,27.098371732620123,4,1,False,True,False,False,0,1,0.6618803747582267
CUST_529,19,109.86721686892449,Two-Year,Premium,23,1,-0.3103360843446224,0,23,74.10168921984071,13,1,False,True,True,False,0,0,0.0032037362198295
CUST_530,14,107.61970735890954,Yearly,Premium,17,1,-0.3040985367945476,0,9,16.49524155506098,5,1,False,True,False,False,0,1,0.7607809982986301
CUST_531,8,56.569110069829065,Yearly,Enterprise,9,1,-0.0548455503491452,0,9,57.97396897121239,4,1,False,False,True,False,0,0,0.0043683648116659
CUST_532,11,200.22948157466112,Two-Year,Premium,24,1,-0.7701474078733055,0,16,92.01220736529456,15,1,True,False,True,False,0,0,0.000509867322413
CUST_533,21,18.81821168388329,Two-Year,Basic,6,1,0.1469089415805835,0,14,104.27908267457352,12,1,False,True,False,True,0,0,0.0047867338735627
CUST_534,7,12.39341874474096,Monthly,Basic,4,1,0.1650329062762952,1,9,48.8202220148363,9,1,True,False,True,False,0,0,0.0089099803561786
CUST_535,11,3.817155666792348,Monthly,Basic,4,1,0.2119142216660382,0,15,35.16596420631799,9,1,False,False,False,False,0,0,0.4095177585504811
CUST_536,12,43.48154818092039,Yearly,Basic,10,1,0.014592259095398,0,11,15.064622035521513,10,1,True,False,False,False,1,1,0.7292094102050958
CUST_537,8,30.452265717125577,Yearly,Basic,10,1,0.0757386714143721,0,20,18.44879971406076,6,1,True,False,False,False,0,1,0.7190327843317799
CUST_538,11,20.843464804127983,Monthly,Basic,11,1,0.1267826759793601,0,10,31.80535910079257,6,1,False,False,False,False,0,0,0.4277956716062029
CUST_539,10,27.94969637180451,Monthly,Basic,7,1,0.0902515181409774,1,13,20.24624216094373,5,1,False,True,False,False,0,1,0.729537092211765
CUST_540,11,70.77038802151027,Two-Year,Enterprise,16,1,-0.1228519401075513,0,13,103.83349958321968,19,1,False,False,False,True,0,0,0.0035795586134225
CUST_541,16,6.747562455408572,Two-Year,Basic,6,1,0.2022621877229571,0,12,86.26828240606093,22,1,False,True,True,False,0,0,0.001101352377142
CUST_542,8,22.33830598215205,Monthly,Basic,5,1,0.1163084700892397,0,8,36.69393435591075,15,1,True,False,False,False,0,0,0.35509227311731
CUST_543,8,78.74989284848655,Monthly,Enterprise,13,1,-0.1657494642424327,0,10,16.936757818561418,5,1,False,False,False,False,0,1,0.6842693795236202
CUST_544,9,8.399913781427118,Yearly,Basic,4,1,0.1870004310928644,1,8,48.33809262129751,7,1,False,False,True,False,0,0,0.0088033253962732
CUST_545,13,20.24624216094373,Yearly,Basic,5,1,0.1317687891952813,0,11,53.89364422160185,11,1,False,False,True,False,0,0,0.0066960045516311
CUST_546,9,23.166954710788108,Monthly,Basic,6,1,0.1131652264460594,0,10,12.31181616064178,9,1,False,True,False,False,0,1,0.8223798866953053
CUST_547,14,86.22410737380221,Monthly,Enterprise,7,1,-0.197120536869011,0,18,37.0064220264571,8,1,True,False,False,False,0,0,0.393318159639333
CUST_548,18,41.35467365419541,Monthly,Basic,11,1,0.0312266317290229,0,10,14.527415743707312,1,1,False,True,False,False,0,1,0.7824211447446165
